LAMMPS data file via write_data, version 7 Feb 2024, timestep = 101, units = metal

216 atoms
2 atom types

0 23.4 xlo xhi
0 20.264994448555868 ylo yhi
0 14.6 zlo zhi
-11.699999999999994 0 0 xy xz yz

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut

1 0.1 3
2 0.1 3

Atoms # full

22 0 2 0 21.493341246055763 1.5400800954938918 10.15597949678719 -1 0 0
23 0 1 0 -3.5065636444404493 6.31973183582698 11.82365421986129 0 0 0
46 0 2 0 17.5933412465323 8.295078245077939 10.155979496981178 -1 0 0
19 0 2 0 5.292503495682849 3.4252976253830973 12.814748038927647 0 0 0
20 0 1 0 3.476508172477524 0.6266804933028656 12.410835909344021 0 0 0
21 0 1 0 1.3735723322277251 2.1631961522671292 10.358428798111218 0 0 0
24 0 1 0 1.9576072494264585 4.306513612762824 12.727216648318228 0 0 0
88 0 2 0 7.725812576246554 3.280575254784601 7.690644916903738 0 0 0
89 0 1 0 7.077172741949873 4.839718619360346 10.442036390907656 0 0 0
90 0 1 0 10.28375006196416 5.0736321870875845 9.355230055311615 0 0 0
94 0 2 0 5.893341246492629 1.5400800958066863 10.155979497147433 0 0 0
95 0 1 0 4.293436355243405 6.3197318362165875 11.823654219896028 0 0 0
118 0 2 0 1.9933412471076997 8.295078245476823 10.155979496862697 0 0 0
91 0 2 0 13.092503496199901 3.425297625196015 12.814748037978665 0 0 0
92 0 1 0 11.276508172574918 0.6266804934734845 12.410835909424431 0 0 0
93 0 1 0 9.173572332003163 2.163196152422578 10.358428798665994 0 0 0
96 0 1 0 9.757607250019836 4.306513612965645 12.727216648509241 0 0 0
160 0 2 0 15.525812577090205 3.2805752540171302 7.69064491668088 0 0 0
161 0 1 0 14.87717274286767 4.839718619361544 10.442036390438604 0 0 0
162 0 1 0 18.083750062860954 5.073632187016277 9.355230055230257 0 0 0
166 0 2 0 13.693341247004742 1.5400800956817486 10.155979496537155 0 0 0
167 0 1 0 12.093436355525409 6.319731835912005 11.823654219192438 0 0 0
190 0 2 0 9.793341246793577 8.295078245368357 10.155979496938794 0 0 0
163 0 2 0 20.892503496676095 3.4252976251858946 12.8147480388125 0 0 0
164 0 1 0 19.0765081723467 0.6266804935235184 12.41083591022264 0 0 0
165 0 1 0 16.973572332904446 2.1631961523582954 10.35842879864917 0 0 0
168 0 1 0 17.557607250190298 4.306513612635422 12.727216648945301 0 0 0
41 0 1 0 -4.622827258239957 11.594716769113914 10.442036390495904 0 0 0
47 0 1 0 -7.406563644806765 13.074729986150706 11.823654220420744 0 0 0
